Roes.AHU.AC07.AHU Run Status - Old
ROES.AHU.AC07.CALL4CLGPUMP
ROES.AHU.AC07.CCO
ROES.AHU.AC07.CCV
ROES.AHU.AC07.COL
ROES.AHU.AC07.Cooling Enable
ROES.AHU.AC07.ECM
ROES.AHU.AC07.EFF CLG STPT
ROES.AHU.AC07.EFF HTG STPT
ROES.AHU.AC07.LOWLIMIT
ROES.AHU.AC07.LP1
ROES.AHU.AC07.MAM
ROES.AHU.AC07.MAO
ROES.AHU.AC07.MAS
ROES.AHU.AC07.Mixed Air Damper Position
ROES.AHU.AC07.Mixed Air Temp
ROES.AHU.AC07.Mode
ROES.AHU.AC07.NGT OVR
ROES.AHU.AC07.Outside Air Temp Virtual
ROES.AHU.AC07.Return Air Temp
ROES.AHU.AC07.RF.Speed Command
ROES.AHU.AC07.RF.Start Stop
ROES.AHU.AC07.RP1
ROES.AHU.AC07.RSP
ROES.AHU.AC07.RVD
ROES.AHU.AC07.SF.Speed Command
ROES.AHU.AC07.SF.Start Stop
ROES.AHU.AC07.SSD
ROES.AHU.AC07.Supply Air Temp
ROES.AHU.AC07.Supply Air Temp Setpoint
ROES.AHU.AC07.Supply Static Pressure
ROES.AHU.AC07.Supply Static Pressure Setpoint
ROES.AHU.AC07.SVD
ROES.AHU.AC07.T01
ROES.AHU.AC07.T02
ROES.AHU.AC07.T03
ROES.AHU.AC07.T04
ROES.AHU.AC07.T05
ROES.AHU.AC07.T06
ROES.AHU.AC07.T07
ROES.AHU.AC07.T08
ROES.AHU.AC07.VRT
ROES.AHU.AC07.Zone Air Temp
ROES.CHW.LOOP.FLOW
ROES.EF.EF08.Start Stop
ROES.HHW.SYSTEM10:DELTA TEMP
ROES.HHW.SYSTEM10:ENERGY RATE
ROES.HHW.SYSTEM10:RETURNTEMP
ROES.HHW.SYSTEM10:SUPPLYTEMP
ROES.HHW.SYSTEM10:VOLUME RATE
ROES.LOOP CHW METER:RETURNTEMP
ROES.LOOP CHW METER:SUPPLYTEMP
ROES.LOOP CHW METER:VOLUME RATE
ROES.ZONE.AC07.RM050.Day Night
ROES.ZONE.AC07.RM050.EFF CLG STPT
ROES.ZONE.AC07.RM050.EFF HTG STPT
ROES.ZONE.AC07.RM050.Heat Cool
ROES.ZONE.AC07.RM050.Zone Air Temp
ROES.ZONE.AC07.RM050.Zone Supply Air Flow
ROES.ZONE.AC07.RM050:AI 3
ROES.ZONE.AC07.RM050:CO2
ROES.ZONE.AC07.RM050:CTL STPT
ROES.ZONE.AC07.RM050:CTL TEMP
ROES.ZONE.AC07.RM050:DMPR COMD
ROES.ZONE.AC07.RM050:FLOW
ROES.ZONE.AC07.RM050:FLOW STPT
ROES.ZONE.AC07.RM050:VLV1 COMD
ROES.ZONE.AC07.RM055N.Day Night
ROES.ZONE.AC07.RM055N.EFF CLG STPT
ROES.ZONE.AC07.RM055N.EFF HTG STPT
ROES.ZONE.AC07.RM055N.Heat Cool
ROES.ZONE.AC07.RM055N.Zone Air Temp
ROES.ZONE.AC07.RM055N.Zone Supply Air Flow
ROES.ZONE.AC07.RM055N:AI 3
ROES.ZONE.AC07.RM055N:CO2
ROES.ZONE.AC07.RM055N:CTL STPT
ROES.ZONE.AC07.RM055N:CTL TEMP
ROES.ZONE.AC07.RM055N:DMPR COMD
ROES.ZONE.AC07.RM055N:FLOW
ROES.ZONE.AC07.RM055N:FLOW STPT
ROES.ZONE.AC07.RM055N:VLV1 COMD
ROES.ZONE.AC07.RM055S.Day Night
ROES.ZONE.AC07.RM055S.EFF CLG STPT
ROES.ZONE.AC07.RM055S.EFF HTG STPT
ROES.ZONE.AC07.RM055S.Heat Cool
ROES.ZONE.AC07.RM055S.Zone Air Temp
ROES.ZONE.AC07.RM055S.Zone Supply Air Flow
ROES.ZONE.AC07.RM055S:AI 3
ROES.ZONE.AC07.RM055S:CO2
ROES.ZONE.AC07.RM055S:CTL STPT
ROES.ZONE.AC07.RM055S:CTL TEMP
ROES.ZONE.AC07.RM055S:DMPR COMD
ROES.ZONE.AC07.RM055S:FLOW
ROES.ZONE.AC07.RM055S:FLOW STPT
ROES.ZONE.AC07.RM055S:VLV1 COMD
ROES.ZONE.AC07.RM057.Day Night
ROES.ZONE.AC07.RM057.EFF CLG STPT
ROES.ZONE.AC07.RM057.EFF HTG STPT
ROES.ZONE.AC07.RM057.Heat Cool
ROES.ZONE.AC07.RM057.Zone Air Temp
ROES.ZONE.AC07.RM057.Zone Supply Air Flow
ROES.ZONE.AC07.RM057:AI 3
ROES.ZONE.AC07.RM057:CO2
ROES.ZONE.AC07.RM057:CTL STPT
ROES.ZONE.AC07.RM057:CTL TEMP
ROES.ZONE.AC07.RM057:DMPR COMD
ROES.ZONE.AC07.RM057:FLOW
ROES.ZONE.AC07.RM057:FLOW STPT
ROES.ZONE.AC07.RM057:VLV1 COMD
ROES.ZONE.AC07.RM066N.Day Night
ROES.ZONE.AC07.RM066N.EFF CLG STPT
ROES.ZONE.AC07.RM066N.EFF HTG STPT
ROES.ZONE.AC07.RM066N.Heat Cool
ROES.ZONE.AC07.RM066N.Zone Air Temp
ROES.ZONE.AC07.RM066N.Zone Supply Air Flow
ROES.ZONE.AC07.RM066N:AI 3
ROES.ZONE.AC07.RM066N:CO2
ROES.ZONE.AC07.RM066N:CTL STPT
ROES.ZONE.AC07.RM066N:CTL TEMP
ROES.ZONE.AC07.RM066N:DMPR COMD
ROES.ZONE.AC07.RM066N:FLOW
